framework,project,bug_id,bug_type,ppc,rc,fppt,uts,mts,errtf,errce,tpc,comment
defects4j,Closure,49,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,50,SF,0,186197,,70,75,32,91,137,
defects4j,Closure,51,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,52,SL SH SF,1,5595,1,1,75,14,19,122,
defects4j,Closure,53,SF,0,200997,,70,75,85,172,258,
defects4j,Closure,54,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,55,SH SF,2,5164,1,1,75,15,74,106,
defects4j,Closure,56,SF,1,3219,1,1,75,6,5,12,
defects4j,Closure,57,SL SH SF,1,3503,1,1,75,2,14,102,
defects4j,Closure,58,SF,0,194009,,70,75,54,107,171,
defects4j,Closure,59,SH SF,0,234407,,70,75,235,729,1512,
defects4j,Closure,60,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,61,SH SF,10,5611,1,1,75,5,69,126,
defects4j,Closure,62,SL SH SF,1,2717,1,1,75,1,20,50,
defects4j,Closure,64,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,65,SL SH SF,3,96144,33,33,75,97,49,553,
defects4j,Closure,66,SF,0,380236,,70,75,0,1560,2277,
defects4j,Closure,67,SL SH SF,1,7461,2,2,75,52,80,172,
defects4j,Closure,68,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,69,SH SF,0,269238,,70,75,32,1273,1534,
defects4j,Closure,70,SL SH SF,1,9171,2,2,75,6,64,161,
defects4j,Closure,71,SL SH SF,0,195340,,70,75,147,693,1103,
defects4j,Closure,72,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,73,SL SH SF,2,2651,1,1,75,15,7,28,
defects4j,Closure,74,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,75,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,76,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,77,SL SH SF,5,2442,1,1,75,3,3,37,
defects4j,Closure,78,SF,1,3116,1,1,75,2,2,5,
defects4j,Closure,79,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,80,SL SH SF,0,261997,,70,75,0,1065,1640,
defects4j,Closure,81,SH SF,0,244213,,70,75,49,301,371,
defects4j,Closure,82,SH SF,0,307742,,70,75,1016,1333,3604,
defects4j,Closure,83,SH SF,1,13200,1,1,75,0,182,246,
defects4j,Closure,84,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,85,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,86,SL SH SF,3,7961,1,1,75,14,47,83,
defects4j,Closure,87,SF,0,245496,,70,75,206,300,513,
defects4j,Closure,88,SF,1,14057,4,4,75,11,27,39,
defects4j,Closure,89,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,90,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,91,SH SF,0,273908,,70,75,195,895,1096,
defects4j,Closure,92,SL SH SF,6,2669,1,1,75,3,9,40,
defects4j,Closure,94,SF,1,3935,1,1,75,12,13,26,
defects4j,Closure,95,SF,0,181904,,70,75,27,81,111,
defects4j,Closure,96,SF,0,215127,,70,75,141,189,334,
defects4j,Closure,97,SH SF,1,4707,1,1,75,8,28,46,
defects4j,Closure,98,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,99,SF,0,204419,,70,75,112,153,271,
defects4j,Closure,100,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,101,SF,1,3350,1,1,75,3,23,30,
defects4j,Closure,102,SF,1,3709,1,1,75,9,19,34,
defects4j,Closure,103,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,104,SL SH SF,1,6772,2,2,75,3,69,132,
defects4j,Closure,105,SF,0,181908,,70,75,44,88,133,
defects4j,Closure,106,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,107,SL SH SF,2,2996,1,1,75,5,28,56,
defects4j,Closure,108,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,109,SH SF,1,7857,1,1,75,2,136,141,
defects4j,Closure,110,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,111,SH SF,1,37108,8,8,75,86,182,332,
defects4j,Closure,112,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,113,SL SH SF,0,245032,,70,75,325,660,1598,
defects4j,Closure,114,SL SH SF,2,39649,11,11,75,152,103,305,
defects4j,Closure,115,SF,0,186800,,70,75,97,92,191,
defects4j,Closure,116,SF,0,192014,,70,75,90,159,253,
defects4j,Closure,117,SF,1,64145,22,22,75,45,41,90,
defects4j,Closure,118,SH SF,2,19178,1,1,75,19,143,195,
defects4j,Closure,119,SL SH SF,4,3605,1,1,75,1,26,32,
defects4j,Closure,120,SH SF,0,248132,,70,75,244,978,1344,
defects4j,Closure,121,SF,0,235577,,70,75,90,101,213,
defects4j,Closure,122,SH SF,1,4269,1,1,75,18,35,104,
defects4j,Closure,123,SL SH SF,0,395378,,70,75,0,2511,3741,
defects4j,Closure,124,SF,7,4871,1,1,75,20,29,59,
defects4j,Closure,125,SL SH SF,5,4919,1,1,75,29,35,127,
defects4j,Closure,126,SH SF,2,2820,1,1,75,4,19,25,
defects4j,Closure,127,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,128,SF,15,4770,1,1,75,8,22,59,
defects4j,Closure,129,SH SF,3,10127,1,1,75,17,145,184,
defects4j,Closure,130,SL SH SF,0,228322,,70,75,263,933,1428,
defects4j,Closure,131,SF,2,5288,1,1,75,26,17,45,
defects4j,Closure,132,SH SF,0,269414,,70,75,52,154,210,
defects4j,Closure,133,SL SH SF,0,272037,,70,75,731,815,1943,
defects4j,Closure,134,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,135,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,136,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,137,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,138,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,139,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,140,SL SH SF,0,244650,,70,75,0,1138,1862,
defects4j,Closure,141,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,142,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,143,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,144,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,145,SF,2,8737,2,2,75,26,35,63,
defects4j,Closure,146,SH SF,1,5374,1,1,75,15,61,153,
defects4j,Closure,147,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,148,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,149,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,150,SH SF,0,273395,,70,75,375,934,1465,
defects4j,Closure,151,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,152,SH SF,2,5393,1,1,75,4,60,67,
defects4j,Closure,153,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,154,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,155,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,156,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,157,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,158,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,159,SH SF,1,6940,1,1,75,12,102,145,
defects4j,Closure,160,SF,0,201344,,70,75,127,132,262,
defects4j,Closure,161,SH SF,3,13139,1,1,75,16,114,136,
defects4j,Closure,162,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,163,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,164,SF,0,194577,,70,75,54,109,172,
defects4j,Closure,165,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,166,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,167,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,168,SL SH SF,9,2907,1,1,75,3,19,43,
defects4j,Closure,169,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,170,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,171,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,172,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,173,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,174,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,175,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,176,SF,0,222353,,70,75,0,196,238,
defects4j,Lang,1,SF,0,278439,,70,75,10,76,89,
defects4j,Lang,3,SF,0,263685,,70,75,20,58,78,
defects4j,Lang,4,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,5,SF,0,204619,,70,75,227,45,283,
defects4j,Lang,6,SL SH SF,0,240478,,70,75,553,173,1781,
defects4j,Lang,7,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,8,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,9,SH SF,1,183762,45,45,75,473,305,1398,
defects4j,Lang,10,SF,0,233518,,70,75,292,79,401,
defects4j,Lang,11,SH SF,1,20887,1,5,75,63,53,138,
defects4j,Lang,12,SF,3,3358,1,1,75,2,3,8,
defects4j,Lang,13,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,14,SF,8,5957,1,1,75,2,12,85,
defects4j,Lang,15,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,16,SL SH SF,3,2197,1,1,75,2,7,15,
defects4j,Lang,17,SF,2,6340,2,2,75,13,3,18,
defects4j,Lang,18,SF,1,8947,3,3,75,1,4,6,
defects4j,Lang,19,SF,0,212333,,70,75,221,49,275,
defects4j,Lang,20,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,21,SL SH SF,12,5343,1,1,75,1,1,91,
defects4j,Lang,22,SF,2,13854,5,5,75,8,9,19,
defects4j,Lang,23,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,24,SL SH SF,3,1870,1,1,75,9,0,19,
defects4j,Lang,25,SH SF,0,387909,,70,75,0,2352,2844,
defects4j,Lang,26,SL SH SF,3,3102,1,1,75,8,4,108,
defects4j,Lang,27,SF,1,88357,31,31,75,23,6,34,
defects4j,Lang,28,SF,4,4373,1,1,75,4,5,13,
defects4j,Lang,29,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,30,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,31,SF,0,308072,,70,75,0,943,1244,
defects4j,Lang,32,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,33,SL SH SF,19,4375,1,1,75,1,3,107,
defects4j,Lang,34,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,35,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,36,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,37,SF,2,4145,1,1,75,7,21,30,
defects4j,Lang,38,SL SH SF,1,6800,2,2,75,32,16,102,
defects4j,Lang,39,SH SF,3,4559,1,1,75,1,28,33,
defects4j,Lang,40,SH SF,2,9968,2,2,75,30,15,205,
defects4j,Lang,41,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,42,SF,9,5442,1,1,75,10,15,34,
defects4j,Lang,43,SL SH SF,5,5409,1,1,75,3,40,103,
defects4j,Lang,44,SH SF,1,183817,54,54,75,121,180,319,
defects4j,Lang,45,SH SF,16,11380,1,1,75,26,25,150,
defects4j,Lang,46,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,47,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,48,SF,0,202087,,70,75,38,176,225,
defects4j,Lang,49,SH SF,0,309896,,70,75,480,1452,3894,
defects4j,Lang,50,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,51,SL SH SF,12,6049,1,1,75,5,19,60,
defects4j,Lang,52,SH SF,12,5290,1,1,75,20,20,114,
defects4j,Lang,53,SF,0,228595,,70,75,31,31,85,
defects4j,Lang,54,SH SF,0,325728,,70,75,283,987,1401,
defects4j,Lang,55,SF,4,5152,1,1,75,6,60,86,
defects4j,Lang,56,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,57,SL SH SF,4,10400,1,1,75,2,141,230,
defects4j,Lang,58,SH SF,3,3423,1,1,75,2,10,15,
defects4j,Lang,59,SL SH SF,9,4045,1,1,75,10,9,107,
defects4j,Lang,60,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,61,SL SH SF,1,2817,1,1,75,2,0,83,
defects4j,Lang,62,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,63,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,64,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,65,SF,0,197785,,70,75,69,20,95,
defects4j,Math,1,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,2,SL SH SF,6,4747,1,1,75,33,62,181,
defects4j,Math,3,SF,2,3304,1,1,75,1,3,6,
defects4j,Math,4,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,5,SL SH SF,8,4064,1,1,75,12,10,116,
defects4j,Math,6,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,7,SF,0,203127,,70,75,0,446,665,
defects4j,Math,8,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,9,SH SF,0,276656,,70,75,482,1570,4917,
defects4j,Math,10,SL SH SF,4,6362,1,1,75,16,18,51,
defects4j,Math,11,SL SH SF,5,27926,6,6,75,47,152,331,
defects4j,Math,12,SF,0,377851,,70,75,0,1669,1798,
defects4j,Math,13,SF,0,344017,,70,75,226,741,1044,
defects4j,Math,14,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,15,SL SH SF,0,247505,,70,75,0,383,725,
defects4j,Math,16,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,17,SF,1,78864,13,13,75,32,408,483,
defects4j,Math,18,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,19,SH SF,1,10067,1,1,75,5,77,83,
defects4j,Math,20,SH SF,9,20749,2,5,75,5,67,195,
defects4j,Math,21,SF,0,172552,,70,75,54,24,94,
defects4j,Math,22,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,23,SF,1,2514,1,1,75,0,0,1,
defects4j,Math,24,SF,1,128458,31,31,75,31,28,64,
defects4j,Math,25,SF,1,158187,61,61,75,37,43,86,
defects4j,Math,26,SF,1,29748,11,11,75,26,14,41,
defects4j,Math,27,SL SH SF,1,8607,2,2,75,7,120,332,
defects4j,Math,28,SF,1,3240,1,1,75,2,0,3,
defects4j,Math,29,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,30,SL SH SF,14,4436,1,1,75,2,3,79,
defects4j,Math,31,SF,0,192872,,70,75,84,56,142,
defects4j,Math,32,SL SH SF,10,2758,1,1,75,5,8,44,
defects4j,Math,33,SL SH SF,4,6321,2,2,75,42,11,91,
defects4j,Math,34,SL SH SF,6,5614,1,1,75,17,14,115,
defects4j,Math,35,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,36,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,37,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,38,SF,0,345000,,70,75,0,102,113,
defects4j,Math,39,SH SF,1,48543,11,11,75,17,48,69,
defects4j,Math,40,SF,0,292696,,70,75,6,91,100,
defects4j,Math,41,SL SH SF,2,2525,1,1,75,0,3,58,
defects4j,Math,42,SF,1,64491,21,21,75,47,45,94,
defects4j,Math,43,SF,0,248127,,70,75,328,155,531,
defects4j,Math,44,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,45,SH SF,28,7222,1,1,75,9,51,121,
defects4j,Math,46,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,47,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,48,SH SF,2,196911,53,53,75,33,310,359,
defects4j,Math,49,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,50,SH SF,2,5518,1,1,75,6,12,20,
defects4j,Math,51,SF,0,217760,,70,75,0,75,88,
defects4j,Math,52,SF,0,222974,,70,75,9,82,104,
defects4j,Math,53,SH SF,3,1735,1,1,75,1,18,56,
defects4j,Math,54,SL SH SF,0,218256,,70,75,0,732,1371,
defects4j,Math,55,SF,0,206773,,70,75,221,108,344,
defects4j,Math,56,SH SF,1,31657,9,9,75,78,46,143,
defects4j,Math,57,SL SH SF,2,2128,1,1,75,0,1,18,
defects4j,Math,58,SL SH SF,2,10194,2,2,75,38,67,155,
defects4j,Math,59,SL SH SF,7,2674,1,1,75,4,1,107,
defects4j,Math,60,SF,1,7595,2,2,75,15,20,36,
defects4j,Math,61,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,62,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,63,SL SH SF,1,5112,1,1,75,39,4,123,
defects4j,Math,64,SF,0,311705,,70,75,0,105,108,
defects4j,Math,65,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,66,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,67,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,68,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,69,SL SH SF,2,3201,1,1,75,11,0,67,
defects4j,Math,70,SL SH SF,4,6693,1,1,75,5,49,115,
defects4j,Math,71,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,72,SF,1,3244,1,1,75,2,6,9,
defects4j,Math,73,SH SF,16,23575,1,1,75,0,113,131,
defects4j,Math,74,SF,0,319081,,70,75,41,104,153,
defects4j,Math,75,SL SH SF,1,39240,7,7,75,148,115,442,
defects4j,Math,76,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,77,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,78,SF,0,229396,,70,75,11,72,90,
defects4j,Math,79,SF,6,6053,1,1,75,26,22,64,
defects4j,Math,80,SL SH SF,3,3014,1,1,75,7,0,94,
defects4j,Math,81,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,82,SL SH SF,13,3616,1,1,75,9,13,85,
defects4j,Math,83,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,84,SF,0,240933,,70,75,2,367,394,
defects4j,Math,85,SL SH SF,5,2871,1,1,75,11,7,46,
defects4j,Math,86,SF,1,34888,11,11,75,25,9,35,
defects4j,Math,87,SF,3,5083,1,1,75,16,26,52,
defects4j,Math,88,SF,1,3878,1,1,75,5,10,16,
defects4j,Math,89,SF,55,9551,1,1,75,27,47,153,
defects4j,Math,90,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,91,SH SF,8,6533,1,1,75,1,64,208,
defects4j,Math,92,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,93,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,94,SL SH SF,3,3337,1,1,75,0,15,44,
defects4j,Math,95,SF,14,7781,1,1,75,28,38,89,
defects4j,Math,96,SL SH SF,1,2450,1,1,75,19,1,40,
defects4j,Math,97,SF,1,68079,21,21,75,38,64,104,
defects4j,Math,98,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,99,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,100,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,101,SH SF,1,21566,6,6,75,3,133,263,
defects4j,Math,102,SF,1,171662,52,52,75,284,84,373,
defects4j,Math,103,SF,1,17323,3,3,75,34,81,118,
defects4j,Math,104,SL SH SF,0,373327,,70,75,0,1644,2775,
defects4j,Math,105,SL SH SF,8,4355,1,1,75,17,30,193,
defects4j,Math,106,SF,1,15386,5,5,75,9,6,16,
defects4j,Mockito,1,SH SF,2,10725,1,1,75,28,80,112,
defects4j,Mockito,2,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Mockito,3,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Mockito,4,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Mockito,5,SL SH SF,1,23222,6,6,75,5,166,338,
defects4j,Mockito,6,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Mockito,7,SL SH SF,0,281614,,70,75,595,444,1162,
defects4j,Mockito,8,SL SH SF,3,8853,1,1,75,42,52,166,
defects4j,Mockito,9,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Mockito,10,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Mockito,11,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Mockito,12,SF,27,5404,1,1,75,1,24,56,
defects4j,Mockito,13,SF,1,2860,1,1,75,1,4,6,
defects4j,Mockito,14,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Mockito,15,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Mockito,16,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Mockito,17,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Mockito,18,SH SF,0,315931,,70,75,0,2170,2723,
defects4j,Mockito,19,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Mockito,20,SF,0,200513,,70,75,117,152,283,
defects4j,Mockito,21,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Mockito,22,SH SF,1,23658,3,5,75,20,49,365,
defects4j,Mockito,23,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Mockito,24,SL SH SF,16,5441,1,1,75,15,18,132,
defects4j,Mockito,25,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Mockito,26,SL SH SF,9,5812,2,2,75,11,1,132,
