framework,project,bug_id,bug_type,ppc,rc,fppt,uts,mts,errtf,errce,tpc,comment
defects4j,Closure,11,SH SF,0,606927,,120,125,0,4164,5703,
defects4j,Closure,12,SH SF,1,62784,17,17,125,30,458,502,
defects4j,Closure,13,SF,1,4150,1,1,125,5,17,28,
defects4j,Closure,14,SL SH SF,0,395798,,120,125,649,426,1228,
defects4j,Closure,15,SH SF,1,8729,1,1,125,39,102,157,
defects4j,Closure,16,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,17,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,18,SL SH SF,5,3430,1,1,125,1,12,20,
defects4j,Closure,19,SF,2,3718,1,1,125,3,23,28,
defects4j,Closure,20,SH SF,6,27695,3,5,125,29,184,288,
defects4j,Closure,21,SF,0,330659,,120,125,94,195,293,
defects4j,Closure,22,SF,0,314654,,120,125,113,151,266,
defects4j,Closure,23,SF,0,351596,,120,125,316,266,592,
defects4j,Closure,24,SF,0,391788,,120,125,418,311,737,
defects4j,Closure,25,SF,0,370007,,120,125,303,445,755,
defects4j,Closure,26,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,27,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,28,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,29,SF,0,321713,,120,125,92,116,212,
defects4j,Closure,30,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,31,SL SH SF,6,5933,2,2,125,10,22,43,
defects4j,Closure,32,SF,0,344110,,120,125,131,144,283,
defects4j,Closure,33,SH SF,2,411581,102,102,125,636,1385,2722,
defects4j,Closure,34,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,35,SH SF,0,376507,,120,125,85,1529,1923,
defects4j,Closure,36,SH SF,1,93787,24,24,125,27,452,486,
defects4j,Closure,37,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,38,SL SH SF,1,9932,3,3,125,50,45,180,
defects4j,Closure,39,SF,0,374794,,120,125,262,340,651,
defects4j,Closure,40,SF,0,414169,,120,125,226,303,577,
defects4j,Closure,41,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,42,SF,0,465384,,120,125,0,242,250,
defects4j,Closure,43,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,44,SF,5,4136,1,1,125,9,16,32,
defects4j,Closure,45,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,46,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,47,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,48,SF,0,587750,,120,125,88,165,302,
defects4j,Closure,49,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,50,SF,0,319544,,120,125,45,139,204,
defects4j,Closure,51,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,52,SL SH SF,1,5595,1,1,125,14,19,122,
defects4j,Closure,53,SF,1,202914,71,71,125,86,175,263,
defects4j,Closure,54,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,55,SH SF,2,5164,1,1,125,15,74,106,
defects4j,Closure,56,SF,1,3219,1,1,125,6,5,12,
defects4j,Closure,57,SL SH SF,1,3503,1,1,125,2,14,102,
defects4j,Closure,58,SF,1,251755,91,91,125,83,129,224,
defects4j,Closure,59,SH SF,0,410579,,120,125,412,1230,2666,
defects4j,Closure,60,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,61,SH SF,10,5611,1,1,125,5,69,126,
defects4j,Closure,62,SL SH SF,1,2717,1,1,125,1,20,50,
defects4j,Closure,64,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,65,SL SH SF,3,96144,33,33,125,97,49,553,
defects4j,Closure,66,SF,0,633576,,120,125,0,2811,4065,
defects4j,Closure,67,SL SH SF,1,7461,2,2,125,52,80,172,
defects4j,Closure,68,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,69,SH SF,0,462097,,120,125,75,2183,2562,
defects4j,Closure,70,SL SH SF,1,9171,2,2,125,6,64,161,
defects4j,Closure,71,SL SH SF,0,339574,,120,125,257,1210,1900,
defects4j,Closure,72,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,73,SL SH SF,2,2651,1,1,125,15,7,28,
defects4j,Closure,74,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,75,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,76,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,77,SL SH SF,5,2442,1,1,125,3,3,37,
defects4j,Closure,78,SF,1,3116,1,1,125,2,2,5,
defects4j,Closure,79,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,80,SL SH SF,0,444535,,120,125,0,1881,2864,
defects4j,Closure,81,SH SF,0,417994,,120,125,86,533,649,
defects4j,Closure,82,SH SF,0,525816,,120,125,1743,2237,6117,
defects4j,Closure,83,SH SF,1,13200,1,1,125,0,182,246,
defects4j,Closure,84,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,85,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,86,SL SH SF,3,7961,1,1,125,14,47,83,
defects4j,Closure,87,SF,0,422880,,120,125,371,509,897,
defects4j,Closure,88,SF,1,14057,4,4,125,11,27,39,
defects4j,Closure,89,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,90,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,91,SH SF,0,468204,,120,125,339,1509,1856,
defects4j,Closure,92,SL SH SF,6,2669,1,1,125,3,9,40,
defects4j,Closure,94,SF,1,3935,1,1,125,12,13,26,
defects4j,Closure,95,SF,0,323807,,120,125,33,154,196,
defects4j,Closure,96,SF,0,376099,,120,125,220,362,588,
defects4j,Closure,97,SH SF,1,4707,1,1,125,8,28,46,
defects4j,Closure,98,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,99,SF,0,351714,,120,125,194,238,443,
defects4j,Closure,100,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,101,SF,1,3350,1,1,125,3,23,30,
defects4j,Closure,102,SF,1,3709,1,1,125,9,19,34,
defects4j,Closure,103,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,104,SL SH SF,1,6772,2,2,125,3,69,132,
defects4j,Closure,105,SF,0,318165,,120,125,74,151,229,
defects4j,Closure,106,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,107,SL SH SF,2,2996,1,1,125,5,28,56,
defects4j,Closure,108,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,109,SH SF,1,7857,1,1,125,2,136,141,
defects4j,Closure,110,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,111,SH SF,1,37108,8,8,125,86,182,332,
defects4j,Closure,112,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,113,SL SH SF,0,420694,,120,125,605,1178,2752,
defects4j,Closure,114,SL SH SF,2,39649,11,11,125,152,103,305,
defects4j,Closure,115,SF,0,320889,,120,125,181,173,357,
defects4j,Closure,116,SF,0,328350,,120,125,172,250,431,
defects4j,Closure,117,SF,1,64145,22,22,125,45,41,90,
defects4j,Closure,118,SH SF,2,19178,1,1,125,19,143,195,
defects4j,Closure,119,SL SH SF,4,3605,1,1,125,1,26,32,
defects4j,Closure,120,SH SF,0,418222,,120,125,438,1630,2251,
defects4j,Closure,121,SF,0,424367,,120,125,161,166,402,
defects4j,Closure,122,SH SF,1,4269,1,1,125,18,35,104,
defects4j,Closure,123,SL SH SF,0,670870,,120,125,0,4278,6315,
defects4j,Closure,124,SF,7,4871,1,1,125,20,29,59,
defects4j,Closure,125,SL SH SF,5,4919,1,1,125,29,35,127,
defects4j,Closure,126,SH SF,2,2820,1,1,125,4,19,25,
defects4j,Closure,127,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,128,SF,15,4770,1,1,125,8,22,59,
defects4j,Closure,129,SH SF,3,10127,1,1,125,17,145,184,
defects4j,Closure,130,SL SH SF,0,393148,,120,125,418,1625,2383,
defects4j,Closure,131,SF,2,5288,1,1,125,26,17,45,
defects4j,Closure,132,SH SF,0,488660,,120,125,97,338,481,
defects4j,Closure,133,SL SH SF,0,461494,,120,125,1247,1383,3220,
defects4j,Closure,134,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,135,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,136,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,137,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,138,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,139,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,140,SL SH SF,0,407865,,120,125,0,1977,3373,
defects4j,Closure,141,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,142,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,143,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,144,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,145,SF,2,8737,2,2,125,26,35,63,
defects4j,Closure,146,SH SF,1,5374,1,1,125,15,61,153,
defects4j,Closure,147,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,148,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,149,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,150,SH SF,0,468277,,120,125,635,1614,2539,
defects4j,Closure,151,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,152,SH SF,2,5393,1,1,125,4,60,67,
defects4j,Closure,153,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,154,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,155,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,156,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,157,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,158,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,159,SH SF,1,6940,1,1,125,12,102,145,
defects4j,Closure,160,SF,0,342963,,120,125,203,227,440,
defects4j,Closure,161,SH SF,3,13139,1,1,125,16,114,136,
defects4j,Closure,162,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,163,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,164,SF,0,331322,,120,125,100,173,285,
defects4j,Closure,165,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,166,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,167,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,168,SL SH SF,9,2907,1,1,125,3,19,43,
defects4j,Closure,169,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,170,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,171,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,172,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,173,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,174,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,175,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,176,SF,0,353326,,120,125,0,309,374,
defects4j,Lang,1,SF,0,470234,,120,125,19,127,150,
defects4j,Lang,3,SF,0,456020,,120,125,28,102,132,
defects4j,Lang,4,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,5,SF,0,349554,,120,125,410,77,502,
defects4j,Lang,6,SL SH SF,1,295132,86,86,125,645,254,2215,
defects4j,Lang,7,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,8,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,9,SH SF,1,183762,45,45,125,473,305,1398,
defects4j,Lang,10,SF,0,403233,,120,125,483,163,700,
defects4j,Lang,11,SH SF,1,20887,1,5,125,63,53,138,
defects4j,Lang,12,SF,3,3358,1,1,125,2,3,8,
defects4j,Lang,13,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,14,SF,8,5957,1,1,125,2,12,85,
defects4j,Lang,15,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,16,SL SH SF,3,2197,1,1,125,2,7,15,
defects4j,Lang,17,SF,2,6340,2,2,125,13,3,18,
defects4j,Lang,18,SF,1,8947,3,3,125,1,4,6,
defects4j,Lang,19,SF,1,355271,119,119,125,374,72,455,
defects4j,Lang,20,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,21,SL SH SF,12,5343,1,1,125,1,1,91,
defects4j,Lang,22,SF,2,13854,5,5,125,8,9,19,
defects4j,Lang,23,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,24,SL SH SF,3,1870,1,1,125,9,0,19,
defects4j,Lang,25,SH SF,0,678351,,120,125,0,3989,4716,
defects4j,Lang,26,SL SH SF,3,3102,1,1,125,8,4,108,
defects4j,Lang,27,SF,1,88357,31,31,125,23,6,34,
defects4j,Lang,28,SF,4,4373,1,1,125,4,5,13,
defects4j,Lang,29,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,30,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,31,SF,0,549911,,120,125,0,1524,2017,
defects4j,Lang,32,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,33,SL SH SF,19,4375,1,1,125,1,3,107,
defects4j,Lang,34,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,35,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,36,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,37,SF,2,4145,1,1,125,7,21,30,
defects4j,Lang,38,SL SH SF,1,6800,2,2,125,32,16,102,
defects4j,Lang,39,SH SF,3,4559,1,1,125,1,28,33,
defects4j,Lang,40,SH SF,2,9968,2,2,125,30,15,205,
defects4j,Lang,41,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,42,SF,9,5442,1,1,125,10,15,34,
defects4j,Lang,43,SL SH SF,5,5409,1,1,125,3,40,103,
defects4j,Lang,44,SH SF,1,183817,54,54,125,121,180,319,
defects4j,Lang,45,SH SF,16,11380,1,1,125,26,25,150,
defects4j,Lang,46,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,47,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,48,SF,0,356735,,120,125,58,294,364,
defects4j,Lang,49,SH SF,0,531044,,120,125,883,2411,6848,
defects4j,Lang,50,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,51,SL SH SF,12,6049,1,1,125,5,19,60,
defects4j,Lang,52,SH SF,12,5290,1,1,125,20,20,114,
defects4j,Lang,53,SF,1,316140,101,101,125,46,57,131,
defects4j,Lang,54,SH SF,1,540550,116,116,125,477,1682,2387,
defects4j,Lang,55,SF,4,5152,1,1,125,6,60,86,
defects4j,Lang,56,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,57,SL SH SF,4,10400,1,1,125,2,141,230,
defects4j,Lang,58,SH SF,3,3423,1,1,125,2,10,15,
defects4j,Lang,59,SL SH SF,9,4045,1,1,125,10,9,107,
defects4j,Lang,60,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,61,SL SH SF,1,2817,1,1,125,2,0,83,
defects4j,Lang,62,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,63,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,64,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,65,SF,0,347078,,120,125,112,53,176,
defects4j,Math,1,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,2,SL SH SF,6,4747,1,1,125,33,62,181,
defects4j,Math,3,SF,2,3304,1,1,125,1,3,6,
defects4j,Math,4,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,5,SL SH SF,8,4064,1,1,125,12,10,116,
defects4j,Math,6,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,7,SF,0,359440,,120,125,0,792,1284,
defects4j,Math,8,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,9,SH SF,0,477373,,120,125,956,2531,7987,
defects4j,Math,10,SL SH SF,4,6362,1,1,125,16,18,51,
defects4j,Math,11,SL SH SF,5,27926,6,6,125,47,152,331,
defects4j,Math,12,SF,0,641984,,120,125,0,3066,3275,
defects4j,Math,13,SF,1,514068,103,103,125,363,1099,1586,
defects4j,Math,14,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,15,SL SH SF,0,414722,,120,125,0,684,1218,
defects4j,Math,16,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,17,SF,1,78864,13,13,125,32,408,483,
defects4j,Math,18,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,19,SH SF,1,10067,1,1,125,5,77,83,
defects4j,Math,20,SH SF,9,20749,2,5,125,5,67,195,
defects4j,Math,21,SF,0,299560,,120,125,99,45,163,
defects4j,Math,22,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,23,SF,1,2514,1,1,125,0,0,1,
defects4j,Math,24,SF,1,128458,31,31,125,31,28,64,
defects4j,Math,25,SF,1,158187,61,61,125,37,43,86,
defects4j,Math,26,SF,1,29748,11,11,125,26,14,41,
defects4j,Math,27,SL SH SF,1,8607,2,2,125,7,120,332,
defects4j,Math,28,SF,1,3240,1,1,125,2,0,3,
defects4j,Math,29,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,30,SL SH SF,14,4436,1,1,125,2,3,79,
defects4j,Math,31,SF,0,332541,,120,125,136,81,225,
defects4j,Math,32,SL SH SF,10,2758,1,1,125,5,8,44,
defects4j,Math,33,SL SH SF,4,6321,2,2,125,42,11,91,
defects4j,Math,34,SL SH SF,6,5614,1,1,125,17,14,115,
defects4j,Math,35,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,36,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,37,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,38,SF,0,610382,,120,125,0,194,205,
defects4j,Math,39,SH SF,1,48543,11,11,125,17,48,69,
defects4j,Math,40,SF,0,494298,,120,125,7,145,157,
defects4j,Math,41,SL SH SF,2,2525,1,1,125,0,3,58,
defects4j,Math,42,SF,1,64491,21,21,125,47,45,94,
defects4j,Math,43,SF,0,425093,,120,125,559,265,907,
defects4j,Math,44,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,45,SH SF,28,7222,1,1,125,9,51,121,
defects4j,Math,46,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,47,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,48,SH SF,2,196911,53,53,125,33,310,359,
defects4j,Math,49,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,50,SH SF,2,5518,1,1,125,6,12,20,
defects4j,Math,51,SF,0,363603,,120,125,17,136,174,
defects4j,Math,52,SF,0,375954,,120,125,16,131,172,
defects4j,Math,53,SH SF,3,1735,1,1,125,1,18,56,
defects4j,Math,54,SL SH SF,0,375484,,120,125,0,1193,2297,
defects4j,Math,55,SF,0,354034,,120,125,380,182,589,
defects4j,Math,56,SH SF,1,31657,9,9,125,78,46,143,
defects4j,Math,57,SL SH SF,2,2128,1,1,125,0,1,18,
defects4j,Math,58,SL SH SF,2,10194,2,2,125,38,67,155,
defects4j,Math,59,SL SH SF,7,2674,1,1,125,4,1,107,
defects4j,Math,60,SF,1,7595,2,2,125,15,20,36,
defects4j,Math,61,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,62,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,63,SL SH SF,1,5112,1,1,125,39,4,123,
defects4j,Math,64,SF,0,573979,,120,125,2,202,215,
defects4j,Math,65,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,66,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,67,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,68,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,69,SL SH SF,2,3201,1,1,125,11,0,67,
defects4j,Math,70,SL SH SF,4,6693,1,1,125,5,49,115,
defects4j,Math,71,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,72,SF,1,3244,1,1,125,2,6,9,
defects4j,Math,73,SH SF,16,23575,1,1,125,0,113,131,
defects4j,Math,74,SF,0,580918,,120,125,70,185,269,
defects4j,Math,75,SL SH SF,1,39240,7,7,125,148,115,442,
defects4j,Math,76,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,77,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,78,SF,0,385753,,120,125,23,116,150,
defects4j,Math,79,SF,6,6053,1,1,125,26,22,64,
defects4j,Math,80,SL SH SF,3,3014,1,1,125,7,0,94,
defects4j,Math,81,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,82,SL SH SF,13,3616,1,1,125,9,13,85,
defects4j,Math,83,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,84,SF,0,401739,,120,125,7,650,714,
defects4j,Math,85,SL SH SF,5,2871,1,1,125,11,7,46,
defects4j,Math,86,SF,1,34888,11,11,125,25,9,35,
defects4j,Math,87,SF,3,5083,1,1,125,16,26,52,
defects4j,Math,88,SF,1,3878,1,1,125,5,10,16,
defects4j,Math,89,SF,55,9551,1,1,125,27,47,153,
defects4j,Math,90,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,91,SH SF,8,6533,1,1,125,1,64,208,
defects4j,Math,92,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,93,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,94,SL SH SF,3,3337,1,1,125,0,15,44,
defects4j,Math,95,SF,14,7781,1,1,125,28,38,89,
defects4j,Math,96,SL SH SF,1,2450,1,1,125,19,1,40,
defects4j,Math,97,SF,1,68079,21,21,125,38,64,104,
defects4j,Math,98,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,99,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,100,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,101,SH SF,1,21566,6,6,125,3,133,263,
defects4j,Math,102,SF,1,171662,52,52,125,284,84,373,
defects4j,Math,103,SF,1,17323,3,3,125,34,81,118,
defects4j,Math,104,SL SH SF,0,608162,,120,125,0,2548,4545,
defects4j,Math,105,SL SH SF,8,4355,1,1,125,17,30,193,
defects4j,Math,106,SF,1,15386,5,5,125,9,6,16,
defects4j,Mockito,1,SH SF,2,10725,1,1,125,28,80,112,
defects4j,Mockito,2,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Mockito,3,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Mockito,4,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Mockito,5,SL SH SF,1,23222,6,6,125,5,166,338,
defects4j,Mockito,6,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Mockito,7,SL SH SF,0,485947,,120,125,1074,727,2010,
defects4j,Mockito,8,SL SH SF,3,8853,1,1,125,42,52,166,
defects4j,Mockito,9,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Mockito,10,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Mockito,11,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Mockito,12,SF,27,5404,1,1,125,1,24,56,
defects4j,Mockito,13,SF,1,2860,1,1,125,1,4,6,
defects4j,Mockito,14,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Mockito,15,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Mockito,16,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Mockito,17,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Mockito,18,SH SF,0,551516,,120,125,0,3672,4575,
defects4j,Mockito,19,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Mockito,20,SF,0,342120,,120,125,169,283,472,
defects4j,Mockito,21,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Mockito,22,SH SF,1,23658,3,5,125,20,49,365,
defects4j,Mockito,23,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Mockito,24,SL SH SF,16,5441,1,1,125,15,18,132,
defects4j,Mockito,25,OT,,,,,,,,,"Not SL, SH or SF bug. "
